Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_person,tour_options,total_nights,total_nights_bin,continent
tour_id10bnpa37,uganda,25_to_44,None,1.0,0.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,0,Low Cost,1.0,0,10,8_to_14_days,AF
tour_idxmn20fge,italy,25_to_44,Alone,1.0,0.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,1,1,1,9,0,0,Higher Cost,1.0,5,9,8_to_14_days,EU
tour_idgiyrwcun,korea,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,0,7,3,1,Higher Cost,2.0,6,10,8_to_14_days,AS
tour_idozue18fv,united_states_of_america,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,1,Lower Cost,2.0,0,10,8_to_14_days,other
tour_idxdwnn5f8,france,45_to_64,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,1,6,6,1,High Cost,1.0,6,12,8_to_14_days,EU
tour_idiqur93f7,zambia,25_to_44,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,20,0,0,Normal Cost,1.0,0,20,15_to_30_days,AF
tour_idlv2jjzer,norway,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,35,0,0,Normal Cost,1.0,0,35,31_to_180_days,EU
tour_ids5vd9qwr,korea,45_to_64,With_Spouse,1.0,1.0,Volunteering,Hunting_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,46,0,1,Normal Cost,2.0,0,46,31_to_180_days,AS
tour_idukidutoe,united_kingdom,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,8,0,1,Higher Cost,1.0,4,8,8_to_14_days,other
tour_iduupa4wdq,sweden,45_to_64,Alone,0.0,1.0,Business,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,1,0,0,Normal Cost,1.0,0,1,less_7_days,EU
tour_id6jwst9g8,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,0,0,1,0,7,1,Normal Cost,2.0,5,7,less_7_days,EU
tour_id1mcoxha7,china,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,4,0,1,High Cost,1.0,5,4,less_7_days,AS
tour_iduegf7fyz,italy,45_to_64,Alone,0.0,1.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,3,0,1,Low Cost,1.0,0,3,less_7_days,EU
tour_idii6zkyru,france,45_to_64,Alone,1.0,0.0,Meetings_and_Conference,Conference_Tourism,Friends_relatives,Package_Tour,0,0,0,0,0,0,0,1,0,0,Lower Cost,1.0,0,1,less_7_days,EU
tour_idqnobrhve,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Business,Friends_relatives,Package_Tour,1,1,0,1,1,1,1,0,9,1,Higher Cost,2.0,6,9,8_to_14_days,EU
tour_idhnto5jyn,united_states_of_america,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,7,0,1,Normal Cost,1.0,5,7,less_7_days,other
tour_idkqqw9z62,belgium,45_to_64,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,2.0,0,4,less_7_days,EU
tour_idaawi7fua,burundi,18_to_24,Alone,1.0,0.0,Business,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,AF
tour_idudla30wt,the_netherlands,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,9,8,1,Higher Cost,2.0,7,17,15_to_30_days,other
tour_id5470ffl1,uganda,25_to_44,None,0.0,1.0,Business,Bird_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AF
tour_id4maaob6q,egypt,25_to_44,None,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,7,1,Normal Cost,1.0,0,14,8_to_14_days,AF
tour_idy3dgse4s,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,35,0,1,Normal Cost,1.0,0,35,31_to_180_days,other
tour_idyyd2uxhe,south_africa,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,6,0,1,Highest Cost,2.0,6,6,less_7_days,other
tour_id42hvikzj,kenya,25_to_44,Alone,1.0,0.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,Low Cost,1.0,0,3,less_7_days,AF
tour_idkpxpayv2,france,45_to_64,With_Spouse_and_Children,1.0,1.0,Visiting_Friends_and_Relatives,Business,Others,Independent,0,0,0,0,0,0,0,0,8,0,High Cost,2.0,0,8,8_to_14_days,EU
tour_id2w5iha5w,united_states_of_america,25_to_44,With_Other_Friends/Relatives,4.0,6.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,1,0,0,15,5,1,Highest Cost,10.0,3,20,15_to_30_days,other
tour_id0qu21t2y,united_kingdom,25_to_44,With_Spouse_and_Children,2.0,3.0,Visiting_Friends_and_Relatives,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,15,0,1,Higher Cost,5.0,4,15,15_to_30_days,other
tour_idedalrld5,uganda,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,10,0,0,Lower Cost,1.0,0,10,8_to_14_days,AF
tour_idg7cya507,spain,45_to_64,With_Other_Friends/Relatives,5.0,4.0,Volunteering,Business,Friends_relatives,Package_Tour,1,1,1,1,0,1,0,10,0,1,Normal Cost,9.0,5,10,8_to_14_days,EU
tour_idwjozajfs,canada,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,16,0,1,Higher Cost,1.0,7,16,15_to_30_days,North_Am
tour_idrjk1aq26,australia,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,90,0,1,High Cost,1.0,0,90,31_to_180_days,other
tour_idrz7bots3,italy,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,10,0,1,Normal Cost,2.0,0,10,8_to_14_days,EU
tour_id8ezjq4ks,australia,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,High Cost,1.0,7,6,less_7_days,other
tour_id1x8plo5z,australia,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,0,1,0,0,9,3,1,Higher Cost,2.0,3,12,8_to_14_days,other
tour_iduugn40ci,norway,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,4,9,1,Higher Cost,2.0,6,13,8_to_14_days,EU
tour_ideqzulxk4,italy,25_to_44,Alone,1.0,0.0,Volunteering,Hunting_Tourism,Tanzania_Mission_Abroad,Package_Tour,1,1,1,1,0,0,0,10,0,0,High Cost,1.0,4,10,8_to_14_days,EU
tour_idy7ns1ulm,zambia,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_idp6ye8eda,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,0,1,High Cost,2.0,6,10,8_to_14_days,other
tour_idq4dcrhou,germany,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,21,0,1,Normal Cost,2.0,0,21,15_to_30_days,EU
tour_idly1c8h9n,france,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,1,0,13,0,1,High Cost,1.0,6,13,8_to_14_days,EU
tour_idhhzejbm7,france,25_to_44,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,0,1,1,1,1,0,8,0,1,Normal Cost,3.0,4,8,8_to_14_days,EU
tour_id8xsq6khy,sweden,45_to_64,With_Spouse_and_Children,2.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,15,0,Low Cost,5.0,0,21,15_to_30_days,EU
tour_id82fdcm7x,uganda,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,65,0,0,Low Cost,1.0,0,65,31_to_180_days,AF
tour_idzbg5alzd,the_netherlands,18_to_24,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,1,Normal Cost,2.0,0,15,15_to_30_days,other
tour_id0xakaxx7,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_ida92hq5o4,united_kingdom,25_to_44,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,9,0,1,Lower Cost,2.0,7,9,8_to_14_days,other
tour_idllb9j3ii,zambia,25_to_44,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,Normal Cost,1.0,0,3,less_7_days,AF
tour_idmbm9u8lm,comoros,25_to_44,With_Spouse,1.0,1.0,Business,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,6,0,1,Normal Cost,2.0,0,6,less_7_days,AF
tour_idoo90kuxu,united_states_of_america,more_65,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,0,1,Higher Cost,1.0,6,7,less_7_days,other
tour_idg0idyc75,united_kingdom,45_to_64,With_Spouse_and_Children,1.0,3.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,4,0,Normal Cost,4.0,0,14,8_to_14_days,other
tour_idzun1j4g8,italy,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Business,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,0,0,7,0,High Cost,2.0,4,7,less_7_days,EU
tour_id9pnfejik,uae,45_to_64,Alone,0.0,1.0,Scientific_and_Academic,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,6,0,0,Normal Cost,1.0,0,6,less_7_days,other
tour_idp7myuczg,uae,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,1,0,30,30,1,Higher Cost,1.0,6,60,31_to_180_days,other
tour_idhryrf9lf,united_states_of_america,45_to_64,Alone,0.0,1.0,Business,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,5,0,0,Normal Cost,1.0,0,5,less_7_days,other
tour_id38by3msz,south_africa,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,0,1,0,0,0,0,7,1,Higher Cost,3.0,3,7,less_7_days,other
tour_id0kivz8mt,australia,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,10,2,0,Higher Cost,1.0,5,12,8_to_14_days,other
tour_idkwee0ock,kenya,25_to_44,None,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Others,Independent,0,0,0,0,0,0,0,4,0,1,Lower Cost,1.0,0,4,less_7_days,AF
tour_id9kx7naad,belgium,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,1,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idxvqfjgrp,united_kingdom,25_to_44,With_Spouse,1.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,Lower Cost,2.0,0,1,less_7_days,other
tour_id0o4k47fr,mexico,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,North_Am
tour_idh0ljntt4,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,1,7,6,1,Higher Cost,2.0,6,13,8_to_14_days,EU
tour_idv0maofps,kenya,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AF
tour_idhvtluwi6,switzerland,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,10,0,1,Higher Cost,1.0,7,10,8_to_14_days,EU
tour_idjx801m47,spain,25_to_44,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,0,14,1,Normal Cost,2.0,0,14,8_to_14_days,EU
tour_idqkr4ezt1,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,12,3,1,Normal Cost,2.0,0,15,15_to_30_days,other
tour_idtdl3vpuc,south_africa,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,5,0,0,Normal Cost,1.0,0,5,less_7_days,other
tour_idn9cxk55h,germany,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,7,0,1,High Cost,2.0,5,7,less_7_days,EU
tour_idbtibq291,germany,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,1,Normal Cost,1.0,0,14,8_to_14_days,EU
tour_id4g5y56k7,egypt,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,10,0,Normal Cost,1.0,0,11,8_to_14_days,AF
tour_idlwj699h4,france,25_to_44,With_Children,3.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,Higher Cost,4.0,4,7,less_7_days,EU
tour_id44lk01al,uganda,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Others,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_idpk2vxjmn,poland,18_to_24,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,8,4,0,High Cost,2.0,0,12,8_to_14_days,EU
tour_idm0vde5jw,germany,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,15,1,Normal Cost,2.0,0,15,15_to_30_days,EU
tour_idr9jnsheb,south_africa,25_to_44,With_Spouse,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,4,0,1,Higher Cost,1.0,4,4,less_7_days,other
tour_idvlscb0e3,rwanda,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,0,Normal Cost,1.0,0,7,less_7_days,AF
tour_id7od474wo,kenya,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_id11um2pih,united_kingdom,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,11,1,Normal Cost,1.0,0,11,8_to_14_days,other
tour_idtx7u98m5,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,4,0,1,Normal Cost,2.0,5,4,less_7_days,other
tour_id3rl3ysct,zambia,45_to_64,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,Low Cost,1.0,0,6,less_7_days,AF
tour_id9oyebh46,italy,45_to_64,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,14,7,1,Higher Cost,2.0,6,21,15_to_30_days,EU
tour_idgb8b8lfs,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,7,8,1,High Cost,2.0,5,15,15_to_30_days,EU
tour_id52p87dog,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,7,7,1,Higher Cost,2.0,7,14,8_to_14_days,other
tour_idn2t2b6o8,zambia,25_to_44,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,AF
tour_idy7ic9pqw,kenya,18_to_24,None,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,25,0,0,Low Cost,1.0,0,25,15_to_30_days,AF
tour_idvmblo4a9,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,10,3,1,Normal Cost,2.0,7,13,8_to_14_days,EU
tour_idex85uk4w,united_states_of_america,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,0,Normal Cost,1.0,0,7,less_7_days,other
tour_idyvveub7h,sweden,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,7,1,Normal Cost,2.0,0,14,8_to_14_days,EU
tour_id06rg4bzl,austria,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,1.0,3,7,less_7_days,EU
tour_idahd7fkjg,italy,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,0,0,0,1,0,7,1,Normal Cost,2.0,4,7,less_7_days,EU
tour_idqpi0lh3y,south_africa,25_to_44,With_Spouse,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,1,7,0,1,Higher Cost,1.0,4,7,less_7_days,other
tour_idklb22re2,united_kingdom,45_to_64,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,0,7,0,1,Higher Cost,3.0,6,7,less_7_days,other
tour_id1stqe42m,united_states_of_america,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,1,Normal Cost,1.0,0,7,less_7_days,other
tour_idbahk2v7t,united_states_of_america,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Diving_and_Sport_Fishing,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,0,1,Higher Cost,1.0,6,10,8_to_14_days,other
tour_idgrzmkmwp,zimbabwe,18_to_24,With_Other_Friends/Relatives,0.0,2.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,2.0,0,2,less_7_days,AF
tour_id9yw7myoe,singapore,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,2.0,0,2,less_7_days,AS
tour_idnbmcfi87,belgium,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,7,8,1,Higher Cost,2.0,0,15,15_to_30_days,EU
tour_idtz3q8su3,united_states_of_america,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,6,0,1,Higher Cost,1.0,7,6,less_7_days,other
tour_idrgtni7zr,france,18_to_24,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,Higher Cost,3.0,5,10,8_to_14_days,EU
tour_idm94od09e,india,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,89,0,1,Lower Cost,1.0,0,89,31_to_180_days,AS
tour_idk5rh568q,austria,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,0,0,10,1,High Cost,2.0,4,10,8_to_14_days,EU
tour_idqg2wddvq,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,11,0,0,Higher Cost,2.0,4,11,8_to_14_days,other
tour_id6gq6608f,italy,18_to_24,With_Spouse_and_Children,1.0,3.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,9,1,Higher Cost,4.0,3,9,8_to_14_days,EU
tour_id8a8ele1d,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,11,3,1,Normal Cost,1.0,3,14,8_to_14_days,other
tour_idxw2m3naz,kenya,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,3,0,Normal Cost,1.0,0,6,less_7_days,AF
tour_idy8eadmbi,united_kingdom,25_to_44,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,16,5,1,Higher Cost,3.0,4,21,15_to_30_days,other
tour_idmrufz20p,the_netherlands,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,27,0,0,Low Cost,2.0,0,27,15_to_30_days,other
tour_idghcnyc8j,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,1,1,0,1,0,0,0,8,7,1,Higher Cost,2.0,3,15,15_to_30_days,EU
tour_idxwedzt6o,united_kingdom,18_to_24,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,15,0,1,Normal Cost,1.0,0,15,15_to_30_days,other
tour_idioyficnb,sweden,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,6,1,Normal Cost,2.0,3,6,less_7_days,EU
tour_id17v5q3ee,united_states_of_america,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,11,0,1,High Cost,1.0,5,11,8_to_14_days,other
tour_idyoq2u0sv,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,1.0,0,4,less_7_days,AF
tour_idyvvvd60f,france,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,8,0,1,High Cost,1.0,4,8,8_to_14_days,EU
tour_idccdz06zj,china,25_to_44,Alone,1.0,0.0,Business,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,7,0,1,Normal Cost,1.0,0,7,less_7_days,AS
tour_idhmwi1172,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Low Cost,1.0,0,2,less_7_days,AF
tour_idam0pmgc7,germany,45_to_64,With_Other_Friends/Relatives,3.0,2.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,1,Low Cost,5.0,0,15,15_to_30_days,EU
tour_idoopupbxw,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,15,0,1,Higher Cost,2.0,0,15,15_to_30_days,other
tour_idxlhw9bcf,zambia,25_to_44,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AF
tour_idzhgouswc,uae,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Low Cost,1.0,0,3,less_7_days,other
